index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country
https://english.chosun.com/site/data/html_dir/2023/06/20/2023062000507.html,https://english.chosun.com/site/data/html_dir/2023/06/20/2023062000507.html,0,english.chosun.com,"Tropical Storm Bret Forms in Atlantic, Possible Hurricane Threat for Caribbean","Tropical Storm Bret formed in the central Atlantic Ocean on Monday, with forecasters saying it could pose a hurricane threat to the Lesser Antilles by Thursday and the Dominican Republic and Haiti by the weekend.The National Hurricane Center in Miami said the…",https://english.chosun.com/site/data/img_dir/2023/06/20/2023062000504_0.jpg,2023-06-19T23:25:36Z,https://web.archive.org/web/20230621214720/https://english.chosun.com/site/data/html_dir/2023/06/20/2023062000507.html,"Tropical Storm Bret formed in the central Atlantic Ocean on Monday, with forecasters saying it could pose a hurricane threat to the Lesser Antilles by Thursday and the Dominican Republic and Haiti by… [+1138 chars]",,en,,,,
https://www.prnewswire.com/news-releases/gluten-free-food-market-size-in-the-us-is-set-to-grow-at-a-cagr-of-9-94-from-2022-to-2027--market-growth-driven-by-the-growing-demand-for-gluten-free-bakery-products---technavio-301853487.html,https://www.prnewswire.com/news-releases/gluten-free-food-market-size-in-the-us-is-set-to-grow-at-a-cagr-of-9-94-from-2022-to-2027--market-growth-driven-by-the-growing-demand-for-gluten-free-bakery-products---technavio-301853487.html,0,www.prnewswire.com,"Gluten-free Food Market size in the US is set to grow at a CAGR of 9.94% from 2022 to 2027, Market growth driven by the growing demand for gluten-free bakery products - Technavio","NEW YORK, June 19, 2023 /PRNewswire/ -- The gluten-free food market size in the US is estimated to grow by USD 1,175.34 million from 2022 to 2027, according to Technavio. The market is estimated to grow at a CAGR of 9.94% during the forecast period. With a fo…",https://mma.prnewswire.com/media/2104173/Technavio__announced_its_latest_market_research_report_titled_US_Gluten_free_Food_Market_2023_202.jpg?p=facebook,2023-06-20T00:15:00Z,https://web.archive.org/web/20230621030046/https://www.prnewswire.com/news-releases/gluten-free-food-market-size-in-the-us-is-set-to-grow-at-a-cagr-of-9-94-from-2022-to-2027--market-growth-driven-by-the-growing-demand-for-gluten-free-bakery-products---technavio-301853487.html,"NEW YORK, June 19, 2023 /PRNewswire/ -- The gluten-free food market size in the US is estimated to grow by USD 1,175.34 million from 2022 to 2027, according to Technavio. The market is estimated to g… [+24515 chars]",,en,,,,
https://biztoc.com/x/8843cc8f22cb25d3,https://biztoc.com/x/8843cc8f22cb25d3,0,biztoc.com,Earthquake felt near Pacifica Monday morning,"An earthquake north of Pacifica Monday morning was recorded with a preliminary magnitude of 2.5, according to the United States Geological Survey. The quake, which was felt at around 11:46 a.m., had its epicenter less than a mile north of Pacifica and about f…",https://c.biztoc.com/p/8843cc8f22cb25d3/og.webp,2023-06-20T00:22:06Z,https://web.archive.org/web/20230624120918/https://biztoc.com/x/8843cc8f22cb25d3,"An earthquake north of Pacifica Monday morning was recorded with a preliminary magnitude of 2.5, according to the United States Geological Survey. The quake, which was felt at around 11:46 a.m., had … [+238 chars]",,en,Earthquake United States,Earthquake,usgsEarthquake,United States
https://www.independent.co.uk/news/philippines-ap-mayon-volcano-children-pacific-b2360559.html,https://www.independent.co.uk/news/philippines-ap-mayon-volcano-children-pacific-b2360559.html,0,www.independent.co.uk,Poor villagers risk their lives in danger zone as Philippines' most active volcano erupts,Thousands of poor Filipinos risk their lives by living and working in villages inside a permanent danger zone around Mayon volcano,https://static.independent.co.uk/2023/06/20/03/Philippines_Volcano_Villagers_24042.jpg?quality=75&width=1200&auto=webp,2023-06-20T02:46:28Z,https://web.archive.org/web/20230622030118/https://www.independent.co.uk/news/philippines-ap-mayon-volcano-children-pacific-b2360559.html,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails
Sign up to our free breaking news emails
Delfina Guiwans heart was pounding as she snuck back… [+7017 chars]",,en,volcano,Volcano,randomTerm,
https://www.nationalobserver.com/2023/06/20/news/fighting-climate-change-reconnecting-ecosystems-our-own-backyards,https://www.nationalobserver.com/2023/06/20/news/fighting-climate-change-reconnecting-ecosystems-our-own-backyards,0,www.nationalobserver.com,Fighting climate change by reconnecting to ecosystems in our own backyards,Climate change does not recognize borders. Proof can be found in the smoke from Canadian fires that recently fouled the air in the United States and the catastrophic flooding of B.C.’s Sumas Prairie when the Nooksack River in the U.S. burst its banks in 2021.,https://www.nationalobserver.com/sites/nationalobserver.com/files/styles/nat_social/public/img/2023/06/19/regenerate_cascadia_photo_2.jpg?itok=7tphofuR,2023-06-20T09:10:11Z,https://web.archive.org/web/20230620094639/http://www.nationalobserver.com/2023/06/20/news/fighting-climate-change-reconnecting-ecosystems-our-own-backyards,Climate change does not recognize borders. Proof can be found in the smoke from Canadian fires that recently fouled the air in the United States and the catastrophic flooding of B.C.’s Sumas Prairie … [+6353 chars],,en,Flood United States,Flood,reliefWeb,United States
https://www.jpost.com/breaking-news/article-746927,https://www.jpost.com/breaking-news/article-746927,0,www.jpost.com,"Magnitude 5.5 earthquake hits Kepulauan Batu, Indonesia – EMSC","A magnitude 5.5 earthquake struck Kepulauan Batu in Indonesia on Tuesday, the European-Mediterranean Seismolog","https://images.jpost.com/image/upload/f_auto,fl_lossy/c_fill,g_faces:center,h_407,w_690/534687",2023-06-20T09:19:06Z,https://web.archive.org/web/20230620122208/https://www.jpost.com//breaking-news/article-746927,"A magnitude 5.5 earthquake struck Kepulauan Batu in Indonesia on Tuesday, the European-Mediterranean Seismological Centre (EMSC) said.
The quake's epicenter was 194 km (120 miles) west of Padang in … [+44 chars]",,en,,,,
https://www.palmbeachpost.com/story/weather/hurricane/2023/06/20/hurricane-bret-forecast-develop-48-hours-tropical-storm-bret-spaghtti-models-path-toward-caribbean/70336382007/,https://www.palmbeachpost.com/story/weather/hurricane/2023/06/20/hurricane-bret-forecast-develop-48-hours-tropical-storm-bret-spaghtti-models-path-toward-caribbean/70336382007/,0,www.palmbeachpost.com,"Tropical Storm Bret expected to become hurricane. See spaghetti models, expected impact","There is a ""significant spread in the three to five day track"" for Tropical Storm Bret, according to the National Hurricane Center.",https://media.zenfs.com/en/palm-beach-daily-news/cf4c951bc407aebdac0d7434200237dc,2023-06-20T10:14:29Z,https://web.archive.org/web/20230620115019/https://www.palmbeachpost.com/story/weather/hurricane/2023/06/20/hurricane-bret-forecast-develop-48-hours-tropical-storm-bret-spaghtti-models-path-toward-caribbean/70336382007/,"Tropical Storm Bret continues to show signs of strengthening and is expected to become a hurricane within the next day or two as it moves toward the Caribbean Sea, according to the latest advisory fr… [+6741 chars]",,en,Tropical Storm Bret,Tropical Cyclone,unknown,
http://thegrio.com/2023/06/20/tropical-storm-bret-forms-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands/,http://thegrio.com/2023/06/20/tropical-storm-bret-forms-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands/,0,thegrio.com,"Tropical Storm Bret forms in Atlantic, with possible hurricane threat to Caribbean islands","Forecasters expect it to strengthen over the next two days, reaching Category 1 hurricane strength of 74 mph (120 kph)
The post Tropical Storm Bret forms in Atlantic, with possible hurricane threat to Caribbean islands appeared first on TheGrio.",https://thegrio.com/wp-content/uploads/2023/06/AdobeStock_95847409-scaled.jpeg,2023-06-20T10:30:00Z,https://web.archive.org/web/20230620185308/https://thegrio.com/2023/06/20/tropical-storm-bret-forms-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands/,"Forecasters expect it to strengthen over the next two days, reaching Category 1 hurricane strength of 74 mph (120 kph) by Wednesday night.
SAN JUAN, Puerto Rico (AP) Tropical Storm Bret formed in th… [+2423 chars]",,en,,,,
https://wgntv.com/news/nexstar-media-wire/tropical-storm-bret-expected-to-strengthen-into-first-hurricane-of-the-season/,https://wgntv.com/news/nexstar-media-wire/tropical-storm-bret-expected-to-strengthen-into-first-hurricane-of-the-season/,0,wgntv.com,Tropical Storm Bret expected to strengthen into first hurricane of the season,"Bret is forecast to move across the Lesser Antilles as a hurricane on Thursday and Friday and unleash flooding, heavy rainfall and dangerous storm surge and waves.",https://wgntv.com/wp-content/uploads/sites/5/2023/06/TS-Bret-1200.jpg?w=1280,2023-06-20T11:34:29Z,https://web.archive.org/web/20230622092600/https://wgntv.com/news/nexstar-media-wire/tropical-storm-bret-expected-to-strengthen-into-first-hurricane-of-the-season/,"TAMPA, Fla. (WFLA) Tropical Storm Bret is forecast to strengthen into a hurricane as it gradually moves west toward the Lesser Antilles on Thursday into Friday, bringing heavy rain and a dangerous ri… [+2680 chars]",,en,,,,
https://www.usatoday.com/story/news/nation/2023/06/20/tropical-storm-bret-hurricane-path-tracker-varies/70336866007/,https://www.usatoday.com/story/news/nation/2023/06/20/tropical-storm-bret-hurricane-path-tracker-varies/70336866007/,0,www.usatoday.com,"Tropical Storm Bret expected to become hurricane. See spaghetti models, expected path.",Tropical Storm Bret is forecast to initially strengthen and then move across the Lesser Antilles near hurricane intensity on Thursday and Friday.,"https://www.gannett-cdn.com/presto/2023/06/20/NPPP/aae22719-1231-434f-817c-958b1412f88d-5am_mdoels_bret_june_20_2023.png?auto=webp&crop=821,462,x0,y0&format=pjpg&width=1200",2023-06-20T13:08:53Z,https://web.archive.org/web/20230620161353/http://www.usatoday.com/story/news/nation/2023/06/20/tropical-storm-bret-hurricane-path-tracker-varies/70336866007/,"Tropical Storm Bret continues to show signs of strengthening and is expected to become a hurricane within the next day or two as it moves toward the Caribbean Sea, according to the National Hurricane… [+3916 chars]",,en,Tropical Storm Bret,Tropical Cyclone,unknown,
https://www.prnewswire.com/news-releases/travel-insurance-advisory-hurricane-season-2023-301853841.html,https://www.prnewswire.com/news-releases/travel-insurance-advisory-hurricane-season-2023-301853841.html,0,www.prnewswire.com,Travel Insurance Advisory: Hurricane Season 2023,"TravelInsurance.com provides tips for how travelers can protect their trip costs during the summer hurricane season NEW YORK, June 20, 2023 /PRNewswire/ -- Hurricane season is underway and just off the Gulf of Mexico, Tropical Storm Arlene has become the firs…",,2023-06-20T13:14:00Z,https://web.archive.org/web/20230620205644/https://www.prnewswire.com/news-releases/travel-insurance-advisory-hurricane-season-2023-301853841.html,"TravelInsurance.com provides tips for how travelers can protect their trip costs during the summer hurricane season 
NEW YORK, June 20, 2023 /PRNewswire/ -- Hurricane season is underway and just off… [+3280 chars]",,en,,,,
https://news.yahoo.com/tropical-storm-bret-tracker-current-135703084.html,https://news.yahoo.com/tropical-storm-bret-tracker-current-135703084.html,0,news.yahoo.com,"Tropical Storm Bret tracker: Current location, projected path, wind and impacts","Tropical Storm Bret is moving west across the tropical Atlantic Ocean and is no longer forecast to strengthen into a hurricane, but it will still be a strong...",https://media.zenfs.com/en/fox_weather_articles_483/a4483774b4cc38d4541a6c766af36bdb,2023-06-20T13:57:03Z,https://web.archive.org/web/20230622061346/https://news.yahoo.com/tropical-storm-bret-tracker-current-135703084.html,"Tropical Storm Bret is moving west across the tropical Atlantic Ocean and is no longer forecast to strengthen into a hurricane, but it will still be a strong tropical storm as it approaches the Carib… [+2060 chars]",,en,Tropical Storm Bret,Tropical Cyclone,unknown,
https://www.theguardian.com/world/2023/jun/20/bret-tropical-storm-forecast-eastern-caribbean-islands,https://www.theguardian.com/world/2023/jun/20/bret-tropical-storm-forecast-eastern-caribbean-islands,0,www.theguardian.com,Tropical Storm Bret forecast to strengthen into hurricane,"Storm approaching eastern Caribbean Leeward and Windward Islands in aggressive weather pattern early in the seasonTropical Storm Bret is forecast to strengthen into a hurricane as it approaches the eastern Caribbean’s Leeward and Windward islands, with meteor…",https://i.guim.co.uk/img/media/07dc80ad9cbb2c9ea30c0e6fcd26de88a933a1aa/0_175_2338_1404/master/2338.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=be079b643436a6b0ec063ab8b6eea6e1,2023-06-20T15:11:17Z,https://web.archive.org/web/20230620211139/https://www.theguardian.com/world/2023/jun/20/bret-tropical-storm-forecast-eastern-caribbean-islands,"Tropical Storm Bret is forecast to strengthen into a hurricane as it approaches the eastern Caribbeans Leeward and Windward islands, with meteorologists noting that the weather pattern is unusually e… [+8022 chars]",,en,Tropical Storm Bret,Tropical Cyclone,unknown,
https://www.independent.co.uk/news/ap-caribbean-national-hurricane-center-san-juan-puerto-rico-b2360997.html,https://www.independent.co.uk/news/ap-caribbean-national-hurricane-center-san-juan-puerto-rico-b2360997.html,0,www.independent.co.uk,Tropical Storm Bret spins toward eastern Caribbean as forecasters warn of heavy rainfall,Tropical Storm Bret is chugging toward the eastern Caribbean as the region rushed to prepare itself for an unusually early storm and the torrential rains that are forecast,https://static.independent.co.uk/2023/06/20/16/Tropical_Weather_32113.jpg?quality=75&width=1200&auto=webp,2023-06-20T15:27:31Z,https://web.archive.org/web/20230622022532/https://www.independent.co.uk/news/ap-caribbean-national-hurricane-center-san-juan-puerto-rico-b2360997.html,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails
Sign up to our free breaking news emails
Tropical Storm Bret chugged toward the eastern Carib… [+2536 chars]",,en,torrential rain,Flash Flood,randomTerm,
https://www.newsweek.com/snakebite-victims-flood-hospital-severe-cyclone-1807918,https://www.newsweek.com/snakebite-victims-flood-hospital-severe-cyclone-1807918,0,www.newsweek.com,Snakebites Victims Flood Hospital After Severe Cyclone Wreaks Havoc,"Local news outlets report that 19 people were  rushed to a Rajasthan hospital with snake bites, all in the 24 hours after the cyclone battered parts of India.",https://d.newsweek.com/en/full/2248585/cobra.jpg,2023-06-20T16:05:19Z,https://web.archive.org/web/20230622010428/https://www.newsweek.com/snakebite-victims-flood-hospital-severe-cyclone-1807918,"Cyclone Biporjoy, which battered parts of northwest India last week, brought an unexpected side-effect on top of the usual problems associated with a weather event—an alarming spike in the number of … [+2611 chars]",,en,,,,
https://www.npr.org/2023/06/20/1183237583/tropical-storm-bret-caribbean-atlantic-antilles-islands-moving-west,https://www.npr.org/2023/06/20/1183237583/tropical-storm-bret-caribbean-atlantic-antilles-islands-moving-west,0,www.npr.org,Tropical Storm Bret is making its way toward various eastern Caribbean islands,"As of 11 a.m. Atlantic Standard Time on Tuesday, no watches or warnings were in effect for Tropical Storm Bret. However, they could begin rolling in for the Lesser Antilles islands in the evening.",https://media.npr.org/assets/img/2023/06/20/ap23171506832113_wide-423520fbd77d0d2746ee81798e4d6e125082504f-s1400-c100.jpg,2023-06-20T19:43:29Z,,"This satellite image taken on Tuesday shows Tropical Storm Bret chugging westward toward the eastern Caribbean.
National Oceanic and Atmospheric Administration via AP
Tropical Storm Bret is moving … [+1044 chars]",,en,Tropical Storm Bret,Tropical Cyclone,unknown,
https://www.usatoday.com/story/news/weather/2023/06/21/tropical-storm-bret-hurricane-tracker-path-impact/70341378007/,https://www.usatoday.com/story/news/weather/2023/06/21/tropical-storm-bret-hurricane-tracker-path-impact/70341378007/,0,www.usatoday.com,"Tropical Storm Bret strengthens, heads for Caribbean. Spaghetti models track expected impact.","Residents of the eastern Caribbean were bracing for the arrival of Tropical Storm Bret, which will bring torrential rainfall and strong winds.",https://media.zenfs.com/en/usa_today_news_641/6ac8aa6956f6756d5dddac3802f7220c,2023-06-21T13:23:02Z,https://web.archive.org/web/20230621135748/https://www.usatoday.com/story/news/weather/2023/06/21/tropical-storm-bret-hurricane-tracker-path-impact/70341378007/,"Residents of several islands in the eastern Caribbean were bracing Wednesday for the arrival of Tropical Storm Bret, which was expected to bring torrential rainfall and strong winds, along with the c… [+2885 chars]",,en,torrential rain,Flash Flood,randomTerm,
https://bitcoinist.com/andrew-tate-charged-with-rape/,https://bitcoinist.com/andrew-tate-charged-with-rape/,0,bitcoinist.com,Social Media Personality Andrew Tate Charged With Rape; Bitcoin Seized By Authorities – Details,"Andrew Tate, a controversial figure known for his participation in various industries, finds himself at the center of a storm of allegations. Accused of heinous crimes including rape, human trafficking, and organized sexual exploitation in Romania, Tate’s rep…",https://bitcoinist.com/wp-content/uploads/2023/06/a-87.png,2023-06-21T13:43:41Z,https://web.archive.org/web/20230621143818/https://bitcoinist.com/andrew-tate-charged-with-rape/,"Andrew Tate, a controversial figure known for his participation in various industries, finds himself at the center of a storm of allegations. Accused of heinous crimes including rape, human trafficki… [+2524 chars]",,en,storm Romania,Storm,eswdList,Romania
https://biztoc.com/x/898ddadcd73cfe61,https://biztoc.com/x/898ddadcd73cfe61,0,biztoc.com,Social Media Personality Andrew Tate Charged With Rape; Bitcoin Seized By Authorities,"Andrew Tate, a controversial figure known for his participation in various industries, finds himself at the center of a storm of allegations. Accused of heinous crimes including rape, human trafficking, and organized sexual exploitation in Romania, Tate’s rep…",https://c.biztoc.com/p/898ddadcd73cfe61/s.webp,2023-06-21T13:48:06Z,https://web.archive.org/web/20230625122741/https://biztoc.com/x/898ddadcd73cfe61,"Andrew Tate, a controversial figure known for his participation in various industries, finds himself at the center of a storm of allegations. Accused of heinous crimes including rape, human trafficki… [+297 chars]",,en,storm Romania,Storm,eswdList,Romania
https://appleinsider.com/articles/23/06/21/rare-apple-earthquake-survival-kit-contains-timeless-safety-advice,https://appleinsider.com/articles/23/06/21/rare-apple-earthquake-survival-kit-contains-timeless-safety-advice,0,appleinsider.com,Rare Apple Earthquake Survival Kit contains timeless safety advice,"The Apple Earthquake Survival Kit from 1986 gave critical safety instructions to employees — and it could probably still be used for advice today.Apple Earthquake Survival KitConsisting of three scans converted into a PDF, Apple distributed the documentation …",https://photos5.appleinsider.com/gallery/55031-111668-apple-earthquake-kit-xl.jpg,2023-06-21T14:57:01Z,,"Apple Earthquake Survival Kit
The Apple Earthquake Survival Kit from 1986 gave critical safety instructions to employees — and it could probably still be used for advice today.
Consisting of three … [+1591 chars]",,en,,,,
https://www.prnewswire.com/news-releases/industrial-communication-market-worth-29-0-billion-by-2028---exclusive-report-by-marketsandmarkets-301856585.html,https://www.prnewswire.com/news-releases/industrial-communication-market-worth-29-0-billion-by-2028---exclusive-report-by-marketsandmarkets-301856585.html,0,www.prnewswire.com,Industrial Communication Market worth $29.0 billion by 2028 - Exclusive Report by MarketsandMarkets™,"CHICAGO, June 21, 2023 /PRNewswire/ -- The global industrial communication market was valued at USD 21.9 billion in 2023 and is projected to reach USD 29.0 billion by 2028; registering a CAGR of 5.7% during the forecast period according to a new report by Mar…",https://mma.prnewswire.com/media/660509/MarketsandMarkets_Logo.jpg?p=facebook,2023-06-21T15:15:00Z,https://web.archive.org/web/20230621152207/https://www.prnewswire.com/news-releases/industrial-communication-market-worth-29-0-billion-by-2028---exclusive-report-by-marketsandmarkets-301856585.html,"CHICAGO, June 21, 2023 /PRNewswire/ -- The global industrial communication market was valued at USD 21.9 billion in 2023 and is projected to reach USD 29.0 billion by 2028; registering a CAGR of 5.7%… [+8712 chars]",,en,,,,
https://www.cbc.ca/news/world/tropical-storm-bret-hurricane-1.6884432,https://www.cbc.ca/news/world/tropical-storm-bret-hurricane-1.6884432,0,www.cbc.ca,Tropical Storm Bret grows stronger as eastern Caribbean islands prepare for heavy flooding,"Tropical Storm Bret grew stronger Wednesday as islands in the eastern Caribbean brace for torrential rainfall, landslides and flooding.",https://i.cbc.ca/1.6884454.1687383221!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_620/tropical-weather.jpg,2023-06-21T22:00:33Z,,"Tropical Storm Bret grew stronger on Wednesday as it took aim at islands in the eastern Caribbean that braced for torrential rainfall, landslides and flooding.
Bret had maximum sustained winds of 10… [+2232 chars]",,en,Tropical Storm Bret,Tropical Cyclone,unknown,
https://www.cnn.com/2023/06/22/weather/tropical-storm-bret-lesser-antilles-thursday/index.html,https://www.cnn.com/2023/06/22/weather/tropical-storm-bret-lesser-antilles-thursday/index.html,0,www.cnn.com,Tropical Storm Bret is expected to smack into eastern Caribbean islands Thursday with heavy rain and winds,"Tropical Storm Bret is expected to roar across eastern Caribbean islands on Thursday, poised to pelt the region with stiff winds and heavy rain that could cause flooding and dangerous surf.","https://media.cnn.com/api/v1/images/stellar/prod/230622004728-bret-satellite-night.jpg?c=16x9&q=w_800,c_fill",2023-06-22T04:58:52Z,https://web.archive.org/web/20230623014527/https://www.cnn.com/2023/06/22/weather/tropical-storm-bret-lesser-antilles-thursday/index.html,"Tropical Storm Bret is expected to roar across eastern Caribbean islands on Thursday, poised to pelt the region with stiff winds and heavy rain that could cause flooding and dangerous surf.
Bret, pa… [+2520 chars]",,en,,,,
https://www.theverge.com/23768630/motorola-razr-plus-40-ultra-review-screen-battery-camera,https://www.theverge.com/23768630/motorola-razr-plus-40-ultra-review-screen-battery-camera,0,www.theverge.com,Motorola Razr Plus review: the right moves,"The Motorola Razr Plus is a flip-style foldable with a large 3.6-inch cover screen and a massive 6.9-inch main display. It’s not for the faint of heart, but for the right person, it’s a rewarding device.",https://cdn.vox-cdn.com/thumbor/IwuowKOG2b55sXiSFL1b9chC_vQ=/0x0:2000x1333/1200x628/filters:focal(1000x667:1001x668)/cdn.vox-cdn.com/uploads/chorus_asset/file/24741770/DSC04877_processed.JPG,2023-06-22T13:00:00Z,https://web.archive.org/web/20230622181603/https://www.theverge.com/23768630/motorola-razr-plus-40-ultra-review-screen-battery-camera,"The Razr Plus is a much better phone than the preceding models. Its a little fiddly, but for the right kind of person, it presents a rewarding experience.
ByAllison Johnson, a reviewer with 10 years… [+16720 chars]",,en,M 6.9 - ,Tsunami,usgsEarthquake,
https://www.aljazeera.com/news/2023/6/22/tropical-storm-bret-barrels-toward-eastern-caribbean,https://www.aljazeera.com/news/2023/6/22/tropical-storm-bret-barrels-toward-eastern-caribbean,0,www.aljazeera.com,Tropical Storm Bret barrels towards eastern Caribbean,A hurricane watch was issued as Tropical Storm Bret threatens to rip through Caribbean islands.,https://www.aljazeera.com/wp-content/uploads/2023/06/AP23171506832113-1687436866.jpg?resize=1920%2C1440,2023-06-22T13:47:33Z,https://web.archive.org/web/20230622140547/https://www.aljazeera.com/news/2023/6/22/tropical-storm-bret-barrels-toward-eastern-caribbean,"A hurricane watch was issued for St Lucia as Tropical Storm Bret barreled towards the eastern Caribbean island at near-hurricane strength, brazenly smacking into the region with violent winds and rai… [+2086 chars]",,en,Tropical Storm Bret,Tropical Cyclone,unknown,
https://dailycaller.com/2023/06/22/national-weather-service-tropical-storm-bret-hurricane/,https://dailycaller.com/2023/06/22/national-weather-service-tropical-storm-bret-hurricane/,0,dailycaller.com,NWS Issues Warning As Tropical Storm ‘Bret’ Kicks Off Summertime,"The National Weather Service issued a warning Thursday over Tropical Storm Bret, which strengthened overnight in the Lesser Antilles.",https://cdn01.dailycaller.com/wp-content/uploads/2023/06/shutterstock_1971963275-scaled-e1687442233177.jpg,2023-06-22T14:34:18Z,https://web.archive.org/web/20230622211425/https://dailycaller.com/2023/06/22/national-weather-service-tropical-storm-bret-hurricane/,"The National Weather Service (NWS) issued a warning Thursday over Tropical Storm Bret, which strengthened overnight in the Lesser Antilles.
A hurricane watch and tropical storm warning were issued f… [+1444 chars]",,en,,,,
https://bringatrailer.com/listing/2009-lexus-lx-9/,https://bringatrailer.com/listing/2009-lexus-lx-9/,0,bringatrailer.com,16k-Mile 2009 Lexus LX570,"This 2009 Lexus LX570 is powered by a 5.7-liter V8 mated to a six-speed automatic transmission, a dual-range transfer case, and a locking center differential. The truck is finished in Mercury Metallic over Dark Gray leather, and additional features include 20…",https://bringatrailer.com/wp-content/uploads/2023/06/2009_lexus_lx_img-04-82285.jpg,2023-06-22T19:35:13Z,,"This 2009 Lexus LX570 is powered by a 5.7-liter V8 mated to a six-speed automatic transmission, a dual-range transfer case, and a locking center differential. The truck is finished in Mercury Metalli… [+2953 chars]",,en,M 5.7 - ,Earthquake,unknown,
https://www.abc.net.au/news/2023-06-23/kangaroo-island-tourism-continues-to-bounce-back-after-fires/102510940,https://www.abc.net.au/news/2023-06-23/kangaroo-island-tourism-continues-to-bounce-back-after-fires/102510940,0,www.abc.net.au,'The fire is the past': Kangaroo Island tourism operators continue to bounce back after bushfires,"South Australia's cabinet ministers are on Kangaroo Island meeting with tourism operators, who are looking forward to a busy summer season.",https://live-production.wcms.abc-cdn.net.au/14c15f52e9ba337c4f845ee486fefda6?impolicy=wcms_crop_resize&cropH=2807&cropW=4991&xPos=0&yPos=305&width=862&height=485,2023-06-22T20:50:18Z,https://web.archive.org/web/20230623015231/https://www.abc.net.au/news/2023-06-23/kangaroo-island-tourism-continues-to-bounce-back-after-fires/102510940,"Three years after being devastated by bushfires, Kangaroo Island's tourism operators are continuing to bounce back, with predictions of a busy summer season ahead.
Key points:
<ul><li>Luxury touris… [+5062 chars]",,en,bushfire,Wild Fire,randomTerm,
https://news.yahoo.com/tropical-storm-bret-brings-winds-071912779.html,https://news.yahoo.com/tropical-storm-bret-brings-winds-071912779.html,0,news.yahoo.com,Tropical Storm Cindy forms behind Bret in an early and aggressive start to Atlantic hurricane season,"Tropical Storm Cindy has formed behind Tropical Storm Bret, in the first case of two storms in the tropical Atlantic in June since record keeping began in...",https://s.yimg.com/ny/api/res/1.2/ZJyvjQTjMA1NDiB0ZmBYDg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD05MDA-/https://media.zenfs.com/en/ap.org/3b63aca947b493d9760459263f4b31c8,2023-06-23T07:19:12Z,https://web.archive.org/web/20230623073527/https://news.yahoo.com/tropical-storm-bret-brings-winds-071912779.html,"SAN JUAN, Puerto Rico (AP) Tropical Storm Cindy has formed behind Tropical Storm Bret, in the first case of two storms in the tropical Atlantic in June since record keeping began in 1851, forecasters… [+3733 chars]",,en,Tropical Storm Cindy,Tropical Cyclone,unknown,
https://www.independent.co.uk/news/ap-caribbean-puerto-rico-san-juan-airports-b2362850.html,https://www.independent.co.uk/news/ap-caribbean-puerto-rico-san-juan-airports-b2362850.html,0,www.independent.co.uk,Tropical Storm Bret brings winds and rain to islands in eastern Caribbean,Tropical Storm Bret is bringing winds and heavy rain to islands in the eastern Caribbean that shut down to prepare for potential landslides and flooding,https://static.independent.co.uk/2023/06/20/16/Tropical_Weather_32113.jpg?quality=75&width=1200&auto=webp,2023-06-23T07:19:13Z,https://web.archive.org/web/20230624014829/https://www.independent.co.uk/news/ap-caribbean-puerto-rico-san-juan-airports-b2362850.html,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails
Sign up to our free breaking news emails
Tropical Storm Bret brought winds and heavy rain ear… [+2456 chars]",,en,landslide,Land Slide,randomTerm,
https://abcnews.go.com/International/wireStory/tropical-storm-bret-brings-winds-rain-islands-eastern-100328953,https://abcnews.go.com/International/wireStory/tropical-storm-bret-brings-winds-rain-islands-eastern-100328953,0,abcnews.go.com,Tropical Storm Bret brings winds and rain to islands in eastern Caribbean,Tropical Storm Bret is bringing winds and heavy rain to islands in the eastern Caribbean that shut down to prepare for potential landslides and flooding,https://s.abcnews.com/images/International/wirestory_e2902edac76fd904cb2d3d780dc077b2_16x9_992.jpg,2023-06-23T07:34:07Z,https://web.archive.org/web/20230623115207/https://abcnews.go.com/International/wireStory/tropical-storm-bret-brings-winds-rain-islands-eastern-100328953,"SAN JUAN, Puerto Rico -- Tropical Storm Bret brought winds and heavy rain early Friday to islands in the eastern Caribbean that shut down to prepare for potential landslides and flooding.
The storm'… [+2334 chars]",,en,landslide,Land Slide,randomTerm,
