index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country
https://www.ibtimes.com/torrential-rains-kill-least-15-southwest-china-3703471,https://www.ibtimes.com/torrential-rains-kill-least-15-southwest-china-3703471,0,www.ibtimes.com,Torrential Rains Kill At Least 15 In Southwest China,"Fifteen people are dead and four are missing after torrential rain lashed the Chinese metropolis of Chongqing, local officials and state media said Wednesday.",https://d.ibtimes.com/en/full/4471063/paramilitary-policemen-evacuate-resident-after-flooding-chongqing.jpg,2023-07-05T06:42:34Z,,"Paramilitary policemen evacuate a resident after flooding in ChongqingAFP
Fifteen people are dead and four are missing after torrential rain lashed the Chinese metropolis of Chongqing, local officia… [+2870 chars]",,en,torrential rain,Flash Flood,randomTerm,
https://theconversation.com/its-official-australia-is-set-for-a-hot-dry-el-nino-heres-what-that-means-for-our-flammable-continent-209126,https://theconversation.com/its-official-australia-is-set-for-a-hot-dry-el-nino-heres-what-that-means-for-our-flammable-continent-209126,0,theconversation.com,"It’s official: Australia is set for a hot, dry El Niño. Here’s what that means for our flammable continent","The El Niño is a reminder that bushfires are part of Australian life. But whether or not this fire season is a bad one, Australia must find a better way to manage bushfires.",https://images.theconversation.com/files/535711/original/file-20230705-23-5bhmk1.jpg?ixlib=rb-1.1.0&rect=8%2C538%2C5350%2C2675&q=45&auto=format&w=1356&h=668&fit=crop,2023-07-05T07:10:20Z,,"An El Niño event has arrived, according to the World Meteorological Organization, raising fears of record high global temperatures, extreme weather and, in Australia, a severe fire season. 

The El N… [+6839 chars]",,en,bushfire,Wild Fire,randomTerm,
https://japantoday.com/category/national/iaea-chief-will-visit-japan%27s-tsunami-wrecked-nuclear-plant-before-radioactive-water-is-released,https://japantoday.com/category/national/iaea-chief-will-visit-japan%27s-tsunami-wrecked-nuclear-plant-before-radioactive-water-is-released,0,japantoday.com,IAEA chief visits Fukushima before radioactive water is released,"The United Nations nuclear chief will visit Japan's tsunami-wrecked nuclear power plant Wednesday after the agency affirmed the safety of a contentious plan to release treated radioactive water into the sea. On his way to the Fukushima Daiichi plant, a highli…",,2023-07-05T07:35:21Z,https://web.archive.org/web/20230705085938/https://japantoday.com/category/national/iaea-chief-will-visit-japan%27s-tsunami-wrecked-nuclear-plant-before-radioactive-water-is-released,The United Nations nuclear chief will visit Japan's tsunami-wrecked nuclear power plant Wednesday after the agency affirmed the safety of a contentious plan to release treated radioactive water into … [+5429 chars],,en,Tsunami,Tsunami,reliefWeb,
https://economictimes.indiatimes.com/news/international/world-news/chinas-extreme-weather-conditions-may-lead-to-food-security-crisis-report/articleshow/101511381.cms,https://economictimes.indiatimes.com/news/international/world-news/chinas-extreme-weather-conditions-may-lead-to-food-security-crisis-report/articleshow/101511381.cms,0,economictimes.indiatimes.com,China's extreme weather conditions may lead to food security crisis: Report,"China's extreme weather conditions, including droughts and floods, may lead to a food security crisis as one-twelfth of China's total rice yield has declined over the last two decades, according to a recent study in the peer-reviewed academic journal Nature F…","https://img.etimg.com/thumb/msid-101516548,width-1070,height-580,imgsize-8224,overlay-economictimes/photo.jpg",2023-07-05T08:30:08Z,,"Beijing [China], July 5 (ANI): While the falling economy continues to be one of the main issues for China and now its extreme weather conditions may open the gate of the food security crisis, Federic… [+3205 chars]",,en,drought,Drought,randomTerm,
https://www.nationalobserver.com/2023/07/05/news/doing-math-coastal-flooding-will-be-more-extensive-sooner-thought,https://www.nationalobserver.com/2023/07/05/news/doing-math-coastal-flooding-will-be-more-extensive-sooner-thought,0,www.nationalobserver.com,"Doing the math, coastal flooding will be more extensive sooner than thought","Around the world, communities are bracing for sea level rise: the Netherlands is stabilizing its dikes, Senegal is relocating neighbourhoods, Indonesia is moving its entire capital city. These projects are hefty, expensive and slow. But they may need to pick …",https://www.nationalobserver.com/sites/nationalobserver.com/files/styles/nat_social/public/img/2023/06/29/header-sea-level-reevaluation-2048x984.jpg?itok=b7xZLC3L,2023-07-05T09:10:44Z,https://web.archive.org/web/20230705092432/http://www.nationalobserver.com/2023/07/05/news/doing-math-coastal-flooding-will-be-more-extensive-sooner-thought,"This story was originally published by Hakai Magazine and appears here as part of the Climate Desk collaboration.
Around the world, communities are bracing for sea level rise: the Netherlands is sta… [+4746 chars]",,en,Flooding Indonesia,Flood,floodList,Indonesia
https://landezine.com/climate-activists-sabotage-golf-courses-in-spain-due-to-water-consumption/,https://landezine.com/climate-activists-sabotage-golf-courses-in-spain-due-to-water-consumption/,0,landezine.com,Climate Activists Sabotage Golf Courses in Spain Due to Water Consumption,"Climate activists group Extinction Rebellion (XR) sabotaged multiple golf courses around Spain. Spain is currently facing a severe drought while the golf courses are still being irrigated. According to XR, Spanish golf courses use more water than Madrid and B…",https://landezine.com/wp-content/uploads/2023/07/Extinction-Rebellion-630x443.jpg,2023-07-05T09:16:42Z,,"Climate activists group Extinction Rebellion (XR) sabotaged multiple golf courses around Spain.
Spain is currently facing a severe drought while the golf courses are still being irrigated. According… [+1370 chars]",,en,drought,Drought,randomTerm,
https://thechronicle.com.gh/climate-activists-block-golf-course-holes-with-seedlings-and-cement-to-protest-water-use/,https://thechronicle.com.gh/climate-activists-block-golf-course-holes-with-seedlings-and-cement-to-protest-water-use/,0,thechronicle.com.gh,Climate activists block golf course holes with seedlings and cement to protest water use,"Climate activists have targeted 10 golf courses around Spain, plugging up holes to protest the amount of water used to maintain these courses as the country is gripped by a severe drought. Members of Extinction Rebellion (XR) Spain, along with activists from …",https://thechronicle.com.gh/wp-content/uploads/2023/07/Seedlings-planted-by-Extinction-Rebellion-climate-activists-on-a-golf-course-in-Gorraiz-near-Pamplona-in-a-photograph-released-on-July-2-2023.jpg,2023-07-05T09:21:06Z,,"Climate activists have targeted 10 golf courses around Spain, plugging up holes to protest the amount of water used to maintain these courses as the country is gripped by a severe drought.
Members o… [+2288 chars]",,en,drought,Drought,randomTerm,
https://news.sky.com/story/extinction-rebellion-activists-block-holes-on-10-spanish-golf-courses-12915235,https://news.sky.com/story/extinction-rebellion-activists-block-holes-on-10-spanish-golf-courses-12915235,0,news.sky.com,Extinction Rebellion activists block holes on 10 golf courses,"Climate activists have filled in holes at 10 golf courses in a protest at the ""waste of water"" used to maintain the sport while severe drought grips the nation.",https://e3.365dm.com/23/07/1600x900/skynews-extinction-rebellion_6208500.jpg?20230705095713,2023-07-05T09:34:00Z,,"Climate activists have filled in holes at 10 golf courses in a protest at the ""waste of water"" used to maintain the sport while severe drought grips the nation.
Members of Extinction Rebellion (XR) … [+2424 chars]",,en,drought,Drought,randomTerm,
https://www.theguardian.com/books/2023/jul/05/fevered-planet-how-diseases-emerge-when-we-harm-nature-by-john-vidal-review-a-frightening-diagnosis,https://www.theguardian.com/books/2023/jul/05/fevered-planet-how-diseases-emerge-when-we-harm-nature-by-john-vidal-review-a-frightening-diagnosis,0,www.theguardian.com,Fevered Planet: How Diseases Emerge When We Harm Nature by John Vidal review – a frightening diagnosis,"A powerful warning that the health of people, animals and the planet can no longer be treated as separate issuesWhen Cyclone Yaku hit the northern coast of Peru in March 2023, it unleashed hurricane-force winds and torrents of rain, triggering landslides and …",https://i.guim.co.uk/img/media/e8c451e5e7039843b6999839117e73e47435f89b/0_299_5500_3300/master/5500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=dc61e9f9211ded932aa4c5c01f1f69e2,2023-07-05T11:00:31Z,https://web.archive.org/web/20230705111715/https://www.theguardian.com/books/2023/jul/05/fevered-planet-how-diseases-emerge-when-we-harm-nature-by-john-vidal-review-a-frightening-diagnosis,"When Cyclone Yaku hit the northern coast of Peru in March 2023, it unleashed hurricane-force winds and torrents of rain, triggering landslides and flooding. Then came El Niño, a periodic warming of e… [+5071 chars]",,en,Landslide Peru,Landslide,reliefWeb,Peru
https://gothamgal.com/2023/07/cannabis-and-government/,https://gothamgal.com/2023/07/cannabis-and-government/,0,gothamgal.com,Cannabis and Government,"It took me a long time to realize how our Government is a business. It was after Hurricane Sandy watching how FEMA operates. You pay the Government for FEMA-backed insurance, and then if there is a flood, they send you twenty-five cents on the dollar to rebui…",https://gothamgal.com/content/uploads/2023/07/download-1.jpg,2023-07-05T11:40:25Z,,"It took me a long time to realize how our Government is a business. It was after Hurricane Sandy watching how FEMA operates. You pay the Government for FEMA-backed insurance, and then if there is a f… [+1426 chars]",,en,Flood ME,Flood,femaList,USA
https://www.ibtimes.com/two-dead-strongest-summer-storm-blasts-netherlands-germany-3703525,https://www.ibtimes.com/two-dead-strongest-summer-storm-blasts-netherlands-germany-3703525,0,www.ibtimes.com,"Two Dead As Strongest Summer Storm Blasts Netherlands, Germany","A record-breaking summer storm hammered the Netherlands and Germany on Wednesday, killing two people and throwing international air and rail travel into chaos.",https://d.ibtimes.com/en/full/4471120/tree-toppled-storm-poly-landed-houseboat-amsterdam.jpg,2023-07-05T14:21:32Z,https://web.archive.org/web/20230705151137/https://www.ibtimes.com/two-dead-strongest-summer-storm-blasts-netherlands-germany-3703525,"A tree toppled by Storm Poly landed on a houseboat in AmsterdamAFP
A record-breaking summer storm hammered the Netherlands and Germany on Wednesday, killing two people and throwing international air… [+3767 chars]",,en,Storm Germany,Storm,meteo,Germany
https://phys.org/news/2023-07-dead-strongest-summer-storm-blasts.html,https://phys.org/news/2023-07-dead-strongest-summer-storm-blasts.html,0,phys.org,"Two dead as strongest summer storm blasts Netherlands, Germany","A record-breaking summer storm hammered the Netherlands and Germany on Wednesday, killing two people and throwing international air and rail travel into chaos.",https://scx2.b-cdn.net/gfx/news/2023/a-tree-toppled-by-stor.jpg,2023-07-05T14:41:07Z,https://web.archive.org/web/20230705144659/https://phys.org/news/2023-07-dead-strongest-summer-storm-blasts.html,"A record-breaking summer storm hammered the Netherlands and Germany on Wednesday, killing two people and throwing international air and rail travel into chaos.
Storm Poly packed howling winds of up … [+3770 chars]",,en,Germany Storm,Storm,meteo,Germany
https://www.independent.co.uk/news/amsterdam-ap-netherlands-germany-europe-b2369923.html,https://www.independent.co.uk/news/amsterdam-ap-netherlands-germany-europe-b2369923.html,0,www.independent.co.uk,"Storm Poly lashes the Netherlands and parts of Germany, causing 2 deaths and canceled flights",A powerful summer storm lashing the Netherlands and parts of Germany has killed at least two people and forced one of Europe’s busiest airports to cancel or delay hundreds of flights,https://static.independent.co.uk/2023/07/05/15/Germany_Weather_09977.jpg?quality=75&width=1200&auto=webp,2023-07-05T14:48:44Z,https://web.archive.org/web/20230711040832/https://www.independent.co.uk/news/amsterdam-ap-netherlands-germany-europe-b2369923.html,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails
Sign up to our free breaking news emails
A powerful summer storm lashed the Netherlands and p… [+2532 chars]",,en,Storm Germany,Storm,meteo,Germany
https://phys.org/news/2023-07-eruption-date-laacher-volcano-wrong.html,https://phys.org/news/2023-07-eruption-date-laacher-volcano-wrong.html,0,phys.org,Researchers find eruption date of Laacher See volcano is wrong by 130 years,"In a new study, a group of scientists argue that the new high precision radiocarbon-based date set for Laacher See volcano eruption of 13,000 years before present is probably not correct.",https://scx2.b-cdn.net/gfx/news/2023/volcano.jpg,2023-07-05T15:00:02Z,,"In a new study, a group of scientists argue that the new high precision radiocarbon-based date set for Laacher See volcano eruption of 13,000 years before present is probably not correct.
They argue… [+3689 chars]",,en,volcano eruption,Volcano,random,
https://www.howtogeek.com/895372/you-dont-need-a-pcie-5-0-ssd-heres-why/,https://www.howtogeek.com/895372/you-dont-need-a-pcie-5-0-ssd-heres-why/,0,www.howtogeek.com,You Don’t Need a PCIe 5.0 SSD: Here’s Why,"PCIe 5.0 solid-state drives (SSDs) have entered the market in the middle of the largest slump in flash memory prices we’ve ever seen. While being on the cutting edge sounds exciting, you might want to skip PCIe 5.0 SSDs and stick to PCIe 4.0 and PCIe 3.0 SSDs…","https://www.howtogeek.com/wp-content/uploads/2023/05/52651352030_c8d2a72e65_o-2.jpg?height=200p&trim=2,2,2,2",2023-07-05T15:00:17Z,https://web.archive.org/web/20230705195130/https://www.howtogeek.com/895372/you-dont-need-a-pcie-5-0-ssd-heres-why/,"Corbin Davenport / How-To Geek
PCIe 5.0 solid-state drives (SSDs) have entered the market in the middle of the largest slump in flash memory prices we’ve ever seen. While being on the cutting edge s… [+8602 chars]",,en,M 5.0 - ,Earthquake,unknown,
https://phys.org/news/2023-07-large-sub-surface-granite-formation-ancient.html,https://phys.org/news/2023-07-large-sub-surface-granite-formation-ancient.html,0,phys.org,Large sub-surface granite formation signals ancient volcanic activity on moon's dark side,A large formation of granite discovered below the lunar surface likely was formed from the cooling of molten lava that fed a volcano or volcanoes that erupted early in the moon's history—as long as 3.5 billion years ago.,https://scx2.b-cdn.net/gfx/news/hires/2023/large-sub-surface-gran.jpg,2023-07-05T16:35:19Z,https://web.archive.org/web/20230705164120/https://phys.org/news/2023-07-large-sub-surface-granite-formation-ancient.html,A large formation of granite discovered below the lunar surface likely was formed from the cooling of molten lava that fed a volcano or volcanoes that erupted early in the moon's historyas long as 3.… [+2577 chars],,en,Volcano,Volcano,unknown,
https://www.usatoday.com/story/news/world/2023/07/05/fukushima-water-release-2023/70382604007/,https://www.usatoday.com/story/news/world/2023/07/05/fukushima-water-release-2023/70382604007/,0,www.usatoday.com,"Japan can release Fukushima water from tanks with radioactive material, UN says","The water was first contaminated in 2011, when parts of the Fukushima nuclear plant were destroyed by a massive earthquake and tsunami.",https://s.yimg.com/ny/api/res/1.2/03x1oLCdiXNvb552ZtL0cA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/usa_today_news_641/2e907deafe8cccd24f57f1dc396da465,2023-07-05T17:06:45Z,https://web.archive.org/web/20230705172543/https://www.usatoday.com/story/news/world/2023/07/05/fukushima-water-release-2023/70382604007/,"Twelve years after an earthquake and tsunami destroyed parts of the Fukushima nuclear plant and contaminated water supplies, the United Nations has approved Japan's highly anticipated waste-disposal … [+6608 chars]",,en,Earthquake Japan,Earthquake,unknown,
https://www.roadandtrack.com/motorsports/a44430911/nascar-chicago-street-race-success-or-catastrophe/,https://www.roadandtrack.com/motorsports/a44430911/nascar-chicago-street-race-success-or-catastrophe/,0,www.roadandtrack.com,NASCAR Needed Its Chicago Street Race To Be A Success. Then Came The Flood,"NASCAR’s weekend in Chicago was an experiment: Can a street race bring a younger, more diverse crowd to an aging series? Can a country sport succeed in a city? Will the city itself rebel? Will the weather? Will this even feel like NASCAR?","https://hips.hearstapps.com/hmg-prod/images/nascar-tire-flooding-64a455c1ba86f.jpg?crop=0.9966666666666667xw:1xh;center,top&resize=1200:*",2023-07-05T17:19:48Z,http://archive.md/20230704210740/https://www.roadandtrack.com/motorsports/a44430911/nascar-chicago-street-race-success-or-catastrophe/,"Ross Chastain was awed by skyscrapers.
Addressing the NASCAR press corps Friday at the Art Institute of Chicago, the Trackhouse Racing driver and recent winner of the Ally 400 said what wed all been… [+11033 chars]",,en,Flood ME,Flood,femaList,USA
https://phys.org/news/2023-07-lasering-lava-volcanic-eruptions.html,https://phys.org/news/2023-07-lasering-lava-volcanic-eruptions.html,0,phys.org,Lasering lava to forecast volcanic eruptions,"University of Queensland researchers have optimized a new technique to help forecast how volcanoes will behave, which could save lives and property around the world. The research is published in Science Advances.",https://scx2.b-cdn.net/gfx/news/hires/2023/lasering-lava-to-forec.jpg,2023-07-05T18:00:04Z,https://web.archive.org/web/20230705181315/https://phys.org/news/2023-07-lasering-lava-volcanic-eruptions.html,"University of Queensland researchers have optimized a new technique to help forecast how volcanoes will behave, which could save lives and property around the world. The research is published in Scie… [+2998 chars]",,en,volcano eruption,Volcano,random,
https://www.startribune.com/community-rallies-around-fridley-antique-mall-devastated-by-flood/600287608/,https://www.startribune.com/community-rallies-around-fridley-antique-mall-devastated-by-flood/600287608/,0,www.startribune.com,Community rallies around Fridley antique mall devastated by flood,"A water main break on Friday caused muddy water to flood to fill the Wild Vintage Collective, home to more than 40 antique dealers.",https://chorus.stimg.co/24771826/merlin_71289365.jpg?h=630&w=1200&fit=crop&bg=999&crop=faces,2023-07-05T20:29:33Z,,"Joshua Larson woke up Friday morning to several missed calls on his phone. When he listened to the voicemails, it was not good news.
Police had called to tell him about a water main break at the ant… [+2167 chars]",,en,Flood ME,Flood,femaList,USA
https://www.abc.net.au/news/2023-07-06/cyclone-seroja-rebuild-and-recovery-reaches-a-new-chapter/102564540,https://www.abc.net.au/news/2023-07-06/cyclone-seroja-rebuild-and-recovery-reaches-a-new-chapter/102564540,0,www.abc.net.au,Cyclone Seroja rebuild and recovery reaches a new chapter,"More than two years following the category three storm, community hub services have finished up in WA's Midwest.",https://live-production.wcms.abc-cdn.net.au/960250d7a7b8cd2944ce2a8d648240d2?impolicy=wcms_crop_resize&cropH=2160&cropW=3840&xPos=0&yPos=0&width=862&height=485,2023-07-05T21:16:23Z,,"The rebuild from one of Western Australia's most damaging tropical cyclones has reached a turning point, as the clean-up bill passes $400 million.   
Key points:
<ul><li>Cyclone Seroja tallies up a… [+3894 chars]",,en,cyclone,Tropical Cyclone,randomTerm,
https://www.nzherald.co.nz/hawkes-bay-today/news/cyclone-gabrielle-government-walks-back-suggestion-of-7-interest-on-loans-for-cyclone-hit-growers/HHSOIB2DR5F57PE4J33WZGIRVQ/,https://www.nzherald.co.nz/hawkes-bay-today/news/cyclone-gabrielle-government-walks-back-suggestion-of-7-interest-on-loans-for-cyclone-hit-growers/HHSOIB2DR5F57PE4J33WZGIRVQ/,0,www.nzherald.co.nz,Cyclone Gabrielle: Government walks back suggestion of 7% interest on loans for cyclone-hit growers,A Government official provided a meeting of growers with incorrect information.,https://www.nzherald.co.nz/resizer/0clcpspJeibf4iBbvUgYcJbIucA=/1200x675/smart/filters:quality(70)/cloudfront-ap-southeast-2.images.arcpublishing.com/nzme/ZK3IDEC2LNBTDMFSX3M5SYUJY4.JPG,2023-07-05T23:05:33Z,https://web.archive.org/web/20230705234943/https://www.nzherald.co.nz/hawkes-bay-today/news/cyclone-gabrielle-government-walks-back-suggestion-of-7-interest-on-loans-for-cyclone-hit-growers/HHSOIB2DR5F57PE4J33WZGIRVQ/,Kieran McAnulty announces the Government's loan scheme for primary producers. Photo / Warren BucklandThe Government has been forced to backtrack after providing the Hawkes Bay horticultural industry … [+3059 chars],,en,cyclone,Tropical Cyclone,randomTerm,
https://punchng.com/flood-alert-states-order-evacuation-as-fg-issues-disaster-warning/,https://punchng.com/flood-alert-states-order-evacuation-as-fg-issues-disaster-warning/,0,punchng.com,Flood alert: States order evacuation as FG issues disaster warning,State governments have directed residents living around flood plains and erosion spots to vacate these danger zones before it is too late. The advisory is coming against the backdrop of the heavy rainfall predicted for July in some states even as the Federal …,https://cdn.punchng.com/wp-content/uploads/2023/07/06014350/Flood.jpg,2023-07-06T00:05:50Z,,"State governments have directed residents living around flood plains and erosion spots to vacate these danger zones before it is too late.
The advisory is coming against the backdrop of the heavy ra… [+14214 chars]",,en,Flood ME,Flood,femaList,USA
https://www.abc.net.au/radio/programs/conversations/john-paterson-darwin-aboriginal-medical-services-naidoc/102499922,https://www.abc.net.au/radio/programs/conversations/john-paterson-darwin-aboriginal-medical-services-naidoc/102499922,0,www.abc.net.au,The tin hut that's still standing,"Dr John Paterson grew up in a tin hut in rural Darwin. He helped hold it down during Cyclone Tracy and has taken care of it so it still stands today. John learnt many lessons in that tin hut, which have followed him through life",https://live-production.wcms.abc-cdn.net.au/f1e4d628c65ccf03133d77fd44e2df4b?impolicy=wcms_crop_resize&cropH=2813&cropW=5000&xPos=0&yPos=93&width=862&height=485,2023-07-06T01:00:00Z,,"Dr John Paterson grew up in a tin and timber hut on a bush block in rural Darwin.
While John's family home should have been filled with his brothers and sisters, many of his siblings were taken into… [+661 chars]",,en,cyclone,Tropical Cyclone,randomTerm,
https://www.globalsecurity.org/wmd/library/news/myanmar/2023/myanmar-230705-rfa02.htm,https://www.globalsecurity.org/wmd/library/news/myanmar/2023/myanmar-230705-rfa02.htm,0,www.globalsecurity.org,International aid groups still unable to deliver supplies to Cyclone Mocha victims,"Nearly two months after Cyclone Mocha devastated Myanmar's Rakhine state, international organizations are still unable to travel to affected areas to provide humanitarian aid.",,2023-07-06T04:17:24Z,,"A top UN official met this week with junta officials about getting access to hard-hit Rakhine.
By RFA Burmese 2023.07.05 -- Nearly two months after Cyclone Mocha devastated Myanmar's Rakhine state, … [+3872 chars]",,en,Cyclone Myanmar,Tropical Cyclone,reliefWeb,Myanmar
https://www.marketscreener.com/quote/stock/TAMIL-NADU-NEWSPRINT-AND-9058944/news/Tamil-Nadu-Newsprint-and-Papers-PROCUREMENT-OF-NYLON-CONVEYOR-BELT-44277302/,https://www.marketscreener.com/quote/stock/TAMIL-NADU-NEWSPRINT-AND-9058944/news/Tamil-Nadu-Newsprint-and-Papers-PROCUREMENT-OF-NYLON-CONVEYOR-BELT-44277302/,0,www.marketscreener.com,Tamil Nadu Newsprint and Papers : PROCUREMENT OF NYLON CONVEYOR BELT,"(marketscreener.com) 
 
 
 
 
 
 MM/SP/TENDER: 232413002324
 
 
 
 
 05.07.2023
 
 
 
 
 
 Dear Sir,
 
 
 Sub: Tender for Procurement of NYLON CONVEYOR BELT - reg
 ...https://www.marketscreener.com/quote/stock/TAMIL-NADU-NEWSPRINT-AND-9058944/news/Tamil-Nadu-…",https://www.marketscreener.com/images/twitter_MS_fdnoir.png,2023-07-06T07:03:02Z,,"<table><tr><td>
 MM/SP/TENDER: 232413002324
</td><td>
 05.07.2023
</td></tr></table>
 Dear Sir,
Sub: Tender for Procurement of NYLON CONVEYOR BELT - reg
Ref: Tender No. 232413002324
We, Tamil… [+12597 chars]",,en,M 5.0 - ,Earthquake,unknown,
https://www.moneycontrol.com/news/world/climate-change-el-nino-drive-hottest-june-on-record-10915381.html,https://www.moneycontrol.com/news/world/climate-change-el-nino-drive-hottest-june-on-record-10915381.html,0,www.moneycontrol.com,"Climate change, El Nino drive hottest June on record",The announcement from the EU monitor Copernicus marked the latest in a series of records for a year that has already seen a drought in Spain and fierce heat waves in China and the United States.,https://images.moneycontrol.com/static-mcnews/2023/06/environment-climate-change-bbo-770x433.jpg,2023-07-06T08:22:08Z,,"The world saw its hottest June on record last month, the EU's climate monitoring service said Thursday, as climate change and the El Nino weather pattern looked likely to drive another scorching nort… [+3585 chars]",,en,Spain Heat Wave,Heat Wave,meteo,Spain
https://www.nzherald.co.nz/nz/niwa-11-places-have-recorded-more-than-a-years-worth-of-rain-already/GQOLZPBW4NAVNNJBK4PAAYDTUM/,https://www.nzherald.co.nz/nz/niwa-11-places-have-recorded-more-than-a-years-worth-of-rain-already/GQOLZPBW4NAVNNJBK4PAAYDTUM/,0,www.nzherald.co.nz,Niwa: 11 places have recorded more than a year’s worth of rain already,All locations were in regions heavily hit by Cyclone Gabrielle and the Auckland floods.,https://www.nzherald.co.nz/resizer/HV52g3ZLpo_WbmOeTv-JD36h4qQ=/1200x675/smart/filters:quality(70)/cloudfront-ap-southeast-2.images.arcpublishing.com/nzme/6LKOVJNEYFDNTFIY4VWB5DFULE.JPG,2023-07-06T09:07:36Z,https://web.archive.org/web/20230706093859/https://www.nzherald.co.nz/nz/niwa-11-places-have-recorded-more-than-a-years-worth-of-rain-already/GQOLZPBW4NAVNNJBK4PAAYDTUM/,"By RNZ
Almost a dozen towns and cities across the country have already experienced their annual rainfall in just six months, according to Niwa.
All locations were in regions heavily hit by Cyclone … [+3682 chars]",,en,cyclone,Tropical Cyclone,randomTerm,
https://www.economist.com/science-and-technology/2023/07/06/a-gigantic-landslide-shows-the-limit-to-how-high-mountains-can-grow,https://www.economist.com/science-and-technology/2023/07/06/a-gigantic-landslide-shows-the-limit-to-how-high-mountains-can-grow,0,www.economist.com,A gigantic landslide shows the limit to how high mountains can grow,Enough rock fell off a Himalayan peak to bury Paris to the height of the Eiffel Tower,https://www.economist.com/img/b/1280/720/90/media-assets/image/20230708_STP001.jpg,2023-07-06T11:54:57Z,http://archive.md/20230706132708/https://www.economist.com/science-and-technology/2023/07/06/a-gigantic-landslide-shows-the-limit-to-how-high-mountains-can-grow,"In geology, unlike business, nothing is too big to fail. Mountains offer the most spectacular example. Pushed up by the crumpling of Earths crust following the collision of tectonic plates, they coul… [+4388 chars]",,en,landslide,Land Slide,randomTerm,
https://www.globenewswire.com/news-release/2023/07/06/2700334/0/en/TeraWulf-Announces-June-2023-Production-and-Operations-Updates.html,https://www.globenewswire.com/news-release/2023/07/06/2700334/0/en/TeraWulf-Announces-June-2023-Production-and-Operations-Updates.html,0,www.globenewswire.com,TeraWulf Announces June 2023 Production and Operations Updates,"Increased hashrate capacity by 25% month-over-month to 5.5 EH/s as of June 30, 2023  Self-mined 347 BTC in June, an 8% increase over May, for a total...",https://ml.globenewswire.com/Resource/Download/6c3313b8-becc-419c-918e-1f19edf5b4fa,2023-07-06T12:30:00Z,,"Increased hashrate capacity by 25% month-over-month to 5.5 EH/s as of June 30, 2023
Self-mined 347 BTC in June, an 8% increase over May, for a total of 909 BTC mined in 2Q 2023 and 1,441 BTC year to… [+9398 chars]",,en,M 5.5 - ,Earthquake,unknown,
https://www.marketscreener.com/quote/stock/TERAWULF-INC-130728146/news/TeraWulf-Announces-June-2023-Production-and-Operations-Updates-44280477/,https://www.marketscreener.com/quote/stock/TERAWULF-INC-130728146/news/TeraWulf-Announces-June-2023-Production-and-Operations-Updates-44280477/,0,www.marketscreener.com,TeraWulf Announces June 2023 Production and Operations Updates,"(marketscreener.com) Increased hashrate capacity by 25% month-over-month to 5.5 EH/s as of June 30, 2023 Self-mined 347 BTC in June, an 8% increase over May, for a total of 909 BTC mined in 2Q 2023 and 1,441 BTC year to date EASTON, Md., July 06, 2023 -- Tera…",https://www.marketscreener.com/images/twitter_MS_fdblanc.png,2023-07-06T12:31:02Z,,"Increased hashrate capacity by 25% month-over-month to 5.5 EH/s as of June 30, 2023
Self-mined 347 BTC in June, an 8% increase over May, for a total of 909 BTC mined in 2Q 2023 and 1,441 BTC year to… [+9476 chars]",,en,M 5.5 - ,Earthquake,unknown,
https://phys.org/news/2023-07-storm-mn-euros-dutch.html,https://phys.org/news/2023-07-storm-mn-euros-dutch.html,0,phys.org,Record storm cost up to 100 mn euros in damage: Dutch insurers,"A record-breaking summer storm that pummelled the Netherlands and Germany, leaving two people dead, has caused as much as 100 million euros ($109 million) in damage, Dutch insures said on Thursday.",https://scx2.b-cdn.net/gfx/news/2023/storm-poly-packed-howl.jpg,2023-07-06T12:43:28Z,https://web.archive.org/web/20230706125026/https://phys.org/news/2023-07-storm-mn-euros-dutch.html,"A record-breaking summer storm that pummelled the Netherlands and Germany, leaving two people dead, has caused as much as 100 million euros ($109 million) in damage, Dutch insures said on Thursday.
… [+1892 chars]",,en,Storm Germany,Storm,meteo,Germany
